sequence_number,path,file_type,size_bytes,line_count,purpose,runtime_surface,static_callers,dynamic_usage_checked,route_or_entrypoint,CI/deployment_usage,migration/data_dependency,security_review,performance_review,disposition,evidence,tests_required,review_status,changing_commit_sha
1110,services/training_mode.py,python,9096,216,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1111,services/training_response_service.py,python,10382,136,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1112,services/user_persistence_service.py,python,16433,409,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1113,services/user_service.py,python,28359,696,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1114,services/wallet_spend_analytics.py,python,9197,265,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1115,services/whatsapp_adapters/__init__.py,python,63,2,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1116,services/whatsapp_adapters/base_adapter.py,python,1784,57,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1117,services/whatsapp_adapters/dialog360_adapter.py,python,6190,141,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1118,services/whatsapp_adapters/meta_adapter.py,python,6001,135,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1119,services/whatsapp_adapters/montymobile_adapter.py,python,33655,780,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1120,services/whatsapp_adapters/outbound_dedupe_text_adapter.py,python,3567,89,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1121,services/whatsapp_adapters/outbound_text_dedupe.py,python,4219,136,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1122,services/whatsapp_adapters/qiscus_adapter.py,python,29809,685,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1123,services/whatsapp_adapters/safe_send_adapter.py,python,5541,124,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1124,services/whatsapp_adapters/third_provider_adapter.py,python,14192,366,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1125,services/whatsapp_adapters/whatsapp_factory.py,python,6528,170,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1126,services/whatsapp_cloud/__init__.py,python,370,15,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1127,services/whatsapp_cloud/ai_bridge.py,python,10754,250,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1128,services/whatsapp_cloud/app_review_bind.py,python,20954,523,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1129,services/whatsapp_cloud/config.py,python,4695,116,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1130,services/whatsapp_cloud/crypto.py,python,1728,47,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1131,services/whatsapp_cloud/embedded_signup.py,python,13706,312,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1132,services/whatsapp_cloud/entitlement.py,python,4374,102,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1133,services/whatsapp_cloud/graph_client.py,python,10411,265,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1134,services/whatsapp_cloud/legacy_isolation.py,python,3613,96,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1135,services/whatsapp_cloud/observability.py,python,1719,51,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1136,services/whatsapp_cloud/repository.py,python,24187,688,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1137,services/whatsapp_cloud/smart_followup/__init__.py,python,577,19,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1138,services/whatsapp_cloud/smart_followup/analytics.py,python,5396,160,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1139,services/whatsapp_cloud/smart_followup/business_hours.py,python,3562,106,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1140,services/whatsapp_cloud/smart_followup/constants.py,python,1264,38,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1141,services/whatsapp_cloud/smart_followup/eligibility.py,python,5723,144,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1142,services/whatsapp_cloud/smart_followup/generation.py,python,2759,70,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1143,services/whatsapp_cloud/smart_followup/hooks.py,python,5454,172,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1144,services/whatsapp_cloud/smart_followup/opt_out.py,python,2469,83,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1145,services/whatsapp_cloud/smart_followup/repository.py,python,15907,445,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1146,services/whatsapp_cloud/smart_followup/settings_service.py,python,7472,196,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1147,services/whatsapp_cloud/smart_followup/worker.py,python,18375,429,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1148,services/whatsapp_cloud/types.py,python,3354,113,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1149,services/whatsapp_cloud/webhook_parser.py,python,8531,195,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1150,services/whatsapp_cloud/webhook_processor.py,python,9284,220,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1151,storage/__init__.py,python,1751,71,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1152,storage/migrate_bootstrap.py,python,213,8,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1153,storage/persistent_storage.py,python,8418,234,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1154,tests/cm_test_helpers.py,python,2757,72,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1155,tests/conftest.py,python,2320,68,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1156,tests/fixtures/cm_migration/legacy/knowledge_base.txt,migration,50,1,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1157,tests/fixtures/cm_migration/legacy/knowledge_files/sample_prep.json,migration,153,1,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1158,tests/fixtures/cm_migration/legacy/price_list.txt,migration,62,2,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1159,tests/fixtures/cm_migration/legacy/qa_pairs.jsonl,migration,574,3,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1160,tests/fixtures/cm_migration/manifest.json,migration,108,1,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1161,tests/membership/test_plan_catalog_public.py,python,2389,58,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1162,tests/membership/test_subscription_matrix.py,python,6434,159,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1163,tests/test_admin_provisioning.py,python,2878,83,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1164,tests/test_auth_migration.py,migration,4230,113,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1165,tests/test_channel_capability_toggles.py,python,17428,451,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1166,tests/test_cm_article_attachments.py,python,3467,110,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1167,tests/test_cm_branch_address_fields.py,python,1552,45,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1168,tests/test_cm_bulk_fill_plan.py,python,1202,38,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1169,tests/test_cm_capability_gates.py,python,2103,53,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1170,tests/test_cm_comments_policy.py,python,3115,95,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1171,tests/test_cm_customer_reply_language.py,python,5565,157,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1172,tests/test_cm_draft_storage.py,python,1555,52,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1173,tests/test_cm_durable_bridge_flags.py,python,2906,84,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1174,tests/test_cm_embedding_policy.py,python,4493,124,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1175,tests/test_cm_faq_lang.py,python,6104,155,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1176,tests/test_cm_faq_single_entry.py,python,3647,101,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1177,tests/test_cm_handler_integration.py,python,5699,155,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1178,tests/test_cm_migration.py,migration,5610,127,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1179,tests/test_cm_opening_hours.py,python,3217,90,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1180,tests/test_cm_owner_ux_recovery.py,python,2033,52,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1181,tests/test_cm_per_tenant_runtime.py,python,2995,83,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1182,tests/test_cm_phase0_contracts.py,python,3114,87,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1183,tests/test_cm_pricing_engine.py,python,20782,566,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1184,tests/test_cm_pricing_faq_canonical.py,python,11026,305,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1185,tests/test_cm_prod_migration.py,migration,8752,205,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1186,tests/test_cm_progress.py,python,2079,54,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1187,tests/test_cm_progress_guide.py,python,7244,201,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1188,tests/test_cm_publish_rollback.py,python,6910,165,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1189,tests/test_cm_quality_audit.py,python,3105,95,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1190,tests/test_cm_redistribution.py,python,11913,275,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1191,tests/test_cm_restricted_defaults.py,python,2964,61,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1192,tests/test_cm_runtime_pipeline.py,python,8360,224,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1193,tests/test_cm_semantic_shadow.py,python,7958,204,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1194,tests/test_cm_setup_chat.py,python,2436,70,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1195,tests/test_cm_validator.py,python,5318,136,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1196,tests/test_comment_context_builder.py,python,2787,79,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1197,tests/test_customer_reply_ai_v2.py,python,25336,618,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1198,tests/test_date_logic.py,python,7955,251,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1199,tests/test_dependency_audit_gate.py,python,428,12,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1200,tests/test_endpoint_auth_matrix.py,python,15292,394,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1201,tests/test_fb_ig_comment_capability_split.py,python,2965,78,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1202,tests/test_guest_ai_api.py,python,14677,372,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1203,tests/test_interaction_logs_detail_cost.py,python,4773,112,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1204,tests/test_language_detection.py,python,21134,462,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1205,tests/test_live_chat_no_legacy_scan.py,python,4221,108,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1206,tests/test_main_route_registration.py,python,518,16,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1207,tests/test_meta_app_registry.py,python,20435,543,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1208,tests/test_meta_comment_replies.py,python,13572,352,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1209,tests/test_meta_comments_capability_oauth_fix.py,python,19785,526,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1210,tests/test_meta_compliance.py,python,18436,519,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1211,tests/test_meta_connections_api.py,python,11633,324,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1212,tests/test_meta_customer_display_names.py,python,11659,309,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1213,tests/test_meta_graph_routing.py,python,9596,218,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1214,tests/test_meta_instagram_login_lifecycle.py,python,20094,507,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1215,tests/test_meta_instagram_login_oauth.py,python,11173,280,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1216,tests/test_meta_instagram_login_tokens.py,python,5862,137,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1217,tests/test_meta_instagram_login_webhook.py,python,10591,285,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1218,tests/test_meta_login_config_deploy.py,python,840,20,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1219,tests/test_meta_multi_app_deploy.py,python,2106,50,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1220,tests/test_meta_multi_app_webhook.py,python,14177,397,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1221,tests/test_meta_multi_page_bindings.py,python,8395,259,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1222,tests/test_meta_oauth.py,python,14895,387,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1223,tests/test_meta_page_subscription.py,python,2785,84,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1224,tests/test_meta_rollback_configuration.py,python,3581,69,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1225,tests/test_meta_runtime_resilience.py,python,4147,109,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1226,tests/test_meta_social_messaging.py,python,46257,1110,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1227,tests/test_meta_social_posts.py,python,6647,182,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1228,tests/test_meta_social_tenant_privacy.py,python,2273,71,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1229,tests/test_meta_token_validation.py,python,12977,348,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1230,tests/test_meta_webhook_contract.py,python,7098,193,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1231,tests/test_mobile_stt_api.py,python,2778,87,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1232,tests/test_model_router_defaults.py,python,2783,69,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1233,tests/test_model_routing_policy.py,python,15725,420,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1234,tests/test_owner_ai_create_post_chat.py,python,2720,72,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1235,tests/test_owner_alert_service.py,python,3711,109,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1236,tests/test_owner_assent_confirm.py,python,2722,90,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1237,tests/test_owner_chat_archive.py,python,884,19,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1238,tests/test_owner_chat_auto_title.py,python,2545,73,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1239,tests/test_owner_chat_message_paging.py,python,2147,53,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1240,tests/test_owner_cm_approve_goes_live.py,python,7039,211,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1241,tests/test_owner_copilot_cm_content.py,python,14235,407,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1242,tests/test_owner_copilot_cm_delete.py,python,6288,187,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1243,tests/test_owner_copilot_v2.py,python,13964,348,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1244,tests/test_owner_onboarding_chips.py,python,3942,91,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1245,tests/test_owner_reply_language_locale.py,python,4847,138,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1246,tests/test_owner_smart_answer_goes_live.py,python,4479,142,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1247,tests/test_phase2_app_core.py,python,4487,126,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1248,tests/test_phase2_queues_credits.py,python,9920,282,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1249,tests/test_phase2_wave0.py,python,1804,54,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1250,tests/test_product_modules_disabled.py,python,4141,117,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
1251,tests/test_public_saas_landing.py,python,4455,132,,,,NO,,,,UNREVIEWED,UNREVIEWED,KEEP_AS_IS,phase0_shell_provisional_disposition,,UNREVIEWED,
